gp_id	kind	status	path	last_modified
GP-045	project	active	projects/gp045_cold_residual_01_ab_treatment	2026-04-15
GP-045	project	active	projects/gp045_cold_residual_01_ab_treatment/history/1776036404_iter0_score_0_gp045_cold_residual_01.md	2026-04-15
GP-045	project	active	projects/gp045_cold_residual_01_ab_treatment/history/1776036404_iter0_score_0_gp045_cold_residual_01_dag.json	2026-04-15
GP-045	project	active	projects/gp045_cold_residual_01_ab_treatment/history/1776036404_iter0_score_0_gp045_cold_residual_01_meta.json	2026-04-15
GP-045	project	active	projects/gp045_cold_residual_01_ab_treatment/history/1776036404_iter6_score_57_gp045_cold_residual_01.md	2026-04-15
GP-045	project	active	projects/gp045_cold_residual_01_ab_treatment/history/1776036404_iter6_score_57_gp045_cold_residual_01_dag.json	2026-04-15
GP-045	project	active	projects/gp045_cold_residual_01_ab_treatment/history/1776036404_iter6_score_57_gp045_cold_residual_01_meta.json	2026-04-15
GP-045	project	active	projects/gp045_cold_residual_01_ab_treatment/history/1776036404_iter7_score_100_gp045_cold_residual_01.md	2026-04-15
GP-045	project	active	projects/gp045_cold_residual_01_ab_treatment/history/1776036404_iter7_score_100_gp045_cold_residual_01_dag.json	2026-04-15
GP-045	project	active	projects/gp045_cold_residual_01_ab_treatment/history/1776036404_iter7_score_100_gp045_cold_residual_01_meta.json	2026-04-15
GP-045	project	active	projects/gp045_cold_residual_01_ab_treatment/history/1776290625_iter0_score_35_gp045_cold_residual_01.md	2026-04-15
GP-045	project	active	projects/gp045_cold_residual_01_ab_treatment/history/1776290625_iter0_score_35_gp045_cold_residual_01_dag.json	2026-04-15
GP-045	project	active	projects/gp045_cold_residual_01_ab_treatment/history/1776290625_iter0_score_35_gp045_cold_residual_01_meta.json	2026-04-15
GP-045	rubric	active	rubrics/gp045_cold_residual_01.json	2026-04-12
GP-045	seam	active	research_areas/seams/substrates/corrector/GP-045_cold_residual_01_pre_registration.md	2026-04-12
GP-045	seam	active	research_areas/seams/substrates/corrector/GP-045_decay_core_extension_seam.md	2026-04-13
GP-046	seam	active	research_areas/seams/protocol/GP-046_asymptotic_regime_claim_discipline_seam.md	2026-04-15
GP-047	spec	active	research_areas/private/specs/active/engine/grammar/GP-047_preservation_lane_probe_spec.md	2026-04-13
GP-048	postmortem	active	research_areas/private/postmortems/gp048_apparatus_feedback_integration_failure_2026_04_13.md	2026-04-13
GP-048	project	active	projects/gp023_planck_sandbox_03/workspace/gp048_findings_for_debrief.md	2026-04-13
GP-048	project	active	projects/gp023_planck_sandbox_03/workspace/gp048_retrospective.json	2026-04-13
GP-048	project	active	projects/gp023_planck_sandbox_03/workspace/gp048_retrospective.md	2026-04-13
GP-048	project	active	projects/gp023_planck_sandbox_04/workspace/gp048_farther_tail_veto_mapping.jsonl	2026-04-14
GP-048	project	active	projects/gp023_planck_sandbox_04/workspace/gp048_telemetry.jsonl	2026-04-14
GP-048	project	active	projects/gp023_planck_sandbox_05/workspace/gp048_farther_tail_veto_mapping.jsonl	2026-04-14
GP-048	project	active	projects/gp023_planck_sandbox_05/workspace/gp048_telemetry.jsonl	2026-04-14
GP-048	project	active	projects/gp023_planck_sandbox_06/workspace/gp048_farther_tail_veto_mapping.jsonl	2026-04-14
GP-048	project	active	projects/gp023_planck_sandbox_06/workspace/gp048_telemetry.jsonl	2026-04-14
GP-048	project	active	projects/gp023_planck_sandbox_07/workspace/gp048_farther_tail_veto_mapping.jsonl	2026-04-15
GP-048	project	active	projects/gp023_planck_sandbox_07/workspace/gp048_telemetry.jsonl	2026-04-15
GP-048	project	active	projects/gp023_planck_sandbox_08/workspace/gp048_farther_tail_veto_mapping.jsonl	2026-04-15
GP-048	project	active	projects/gp023_planck_sandbox_08/workspace/gp048_telemetry.jsonl	2026-04-15
GP-048	project	active	projects/gp023_sandbox_09/workspace/gp048_farther_tail_veto_mapping.jsonl	2026-04-15
GP-048	project	active	projects/gp023_sandbox_09/workspace/gp048_telemetry.jsonl	2026-04-15
GP-048	project	active	projects/gp088_calibration_a01/workspace/gp048_telemetry.jsonl	2026-04-21
GP-048	project	active	projects/gp088_oeis_a000607/workspace/gp048_telemetry.jsonl	2026-04-21
GP-048	project	active	projects/gp096_kww_sandbox_17/workspace/gp048_telemetry.jsonl	2026-04-19
GP-048	project	active	projects/gp096_langevin_sandbox_16/workspace/gp048_telemetry.jsonl	2026-04-19
GP-048	project	active	projects/gp096_sandbox_18/workspace/gp048_telemetry.jsonl	2026-04-20
GP-048	project	active	projects/gp096_sandbox_18_gagorder/workspace/gp048_telemetry.jsonl	2026-04-20
GP-048	project	active	projects/gp118_persona_enthusiastic/workspace/gp048_telemetry.jsonl	2026-04-22
GP-048	project	active	projects/gp118_persona_neutral/workspace/gp048_telemetry.jsonl	2026-04-22
GP-048	project	active	projects/gp118_persona_skeptical/workspace/gp048_telemetry.jsonl	2026-04-22
GP-048	spec	active	research_areas/private/specs/active/engine/grammar/GP-048_math_ast_analyzer_spec.md	2026-04-13
GP-049	seam	active	research_areas/private/seams/mission/GP-049_epistemic_verification_decomposition_validation_seam.md	2026-04-17
GP-050	seam	active	research_areas/private/seams/mission/GP-050_post_treatise_philosophy_anchors_seam.md	2026-04-18
GP-051	seam	active	research_areas/seams/apparatus/instrumentation/GP-051_evidence_fetch_agent_seam.md	2026-04-14
GP-051	spec	active	research_areas/private/specs/active/apparatus/instrumentation/GP-051_evidence_fetch_agent_spec.md	2026-04-13
GP-052	seam	active	research_areas/seams/apparatus/instrumentation/GP-052_experiment_track_record_ledger_seam.md	2026-04-13
GP-053	seam	active	research_areas/seams/protocol/GP-053_seam_specification_format_seam.md	2026-04-13
GP-054	seam	active	research_areas/seams/protocol/GP-054_rubric_quality_and_generation_seam.md	2026-04-15
GP-054	spec	active	research_areas/private/specs/active/protocol/GP-054_rubric_quality_and_generation_spec.md	2026-04-13
GP-055	seam	active	research_areas/private/seams/engine/GP-055_meta_judge_parse_robustness_seam.md	2026-04-15
GP-056	seam	active	research_areas/private/seams/engine/grammar/GP-056_axiomatic_patching_seam.md	2026-04-15
GP-057	seam	active	research_areas/private/seams/engine/mutator/GP-057_ratio_finiteness_gate_seam.md	2026-04-15
GP-058	seam	active	research_areas/private/seams/gaming/GP-058_bug_bounty_factory_integration_seam.md	2026-04-15
GP-059	other	active	research_areas/private/probes/gp059_eml_expressibility_check.py	2026-04-15
GP-060	seam	active	research_areas/private/seams/engine/grammar/GP-060_parallel_champion_synthesis_seam.md	2026-04-15
GP-061	postmortem	active	research_areas/private/postmortems/gp061_cross_artifact_signal_missed_2026_04_14.md	2026-04-15
GP-061	project	active	projects/gp061_sandbox_11_01	2026-04-16
GP-061	project	active	projects/gp061_sandbox_11_01/history/1776304583_iter0_score_10_gp061_sandbox_11_01.md	2026-04-16
GP-061	project	active	projects/gp061_sandbox_11_01/history/1776304583_iter0_score_10_gp061_sandbox_11_01_dag.json	2026-04-16
GP-061	project	active	projects/gp061_sandbox_11_01/history/1776304583_iter0_score_10_gp061_sandbox_11_01_meta.json	2026-04-16
GP-061	project	active	projects/gp061_sandbox_11_01/history/1776304583_iter1_score_88_gp061_sandbox_11_01.md	2026-04-16
GP-061	project	active	projects/gp061_sandbox_11_01/history/1776304583_iter1_score_88_gp061_sandbox_11_01_dag.json	2026-04-16
GP-061	project	active	projects/gp061_sandbox_11_01/history/1776304583_iter1_score_88_gp061_sandbox_11_01_meta.json	2026-04-16
GP-061	project	active	projects/gp061_sandbox_11_01/history/1776304583_iter3_score_95_gp061_sandbox_11_01.md	2026-04-16
GP-061	project	active	projects/gp061_sandbox_11_01/history/1776304583_iter3_score_95_gp061_sandbox_11_01_dag.json	2026-04-16
GP-061	project	active	projects/gp061_sandbox_11_01/history/1776304583_iter3_score_95_gp061_sandbox_11_01_meta.json	2026-04-16
GP-061	rubric	active	rubrics/gp061_sandbox_11_01.json	2026-04-15
GP-061	seam	active	research_areas/private/seams/apparatus/supervisor/GP-061_R4_retrospective_audit.md	2026-04-15
GP-061	seam	active	research_areas/private/seams/apparatus/supervisor/GP-061_constraint_accumulation_as_output_seam.md	2026-04-15
GP-061	seam	active	research_areas/private/seams/apparatus/supervisor/GP-061_void_driven_steering_measurement_seam.md	2026-04-15
GP-061	seam	active	research_areas/private/seams/substrates/corrector/GP-061_sandbox_11_01_pre_registration.md	2026-04-16
GP-061	seam	active	research_areas/private/seams/substrates/corrector/GP-061_sandbox_12_pre_registration.md	2026-04-16
GP-061	seam	active	research_areas/private/seams/substrates/corrector/GP-061_sandbox_13_pre_registration.md	2026-04-16
GP-061	seam	active	research_areas/private/seams/substrates/corrector/GP-061_sandbox_13v2_pre_registration.md	2026-04-16
GP-061	seam	active	research_areas/private/seams/substrates/corrector/GP-061_steering_ab_pre_registration.md	2026-04-15
GP-061	spec	active	research_areas/private/specs/active/substrates/corrector/GP-061_component_b_generalization_target_spec.md	2026-04-15
GP-062	seam	active	research_areas/private/seams/engine/mutator/GP-062_trajectory_thrash_detection_seam.md	2026-04-15
GP-069	project	active	projects/gp069_sandbox_12	2026-04-16
GP-069	project	active	projects/gp069_sandbox_12/history/1776310695_iter0_score_0_gp069_sandbox_12.md	2026-04-16
GP-069	project	active	projects/gp069_sandbox_12/history/1776310695_iter0_score_0_gp069_sandbox_12_dag.json	2026-04-16
GP-069	project	active	projects/gp069_sandbox_12/history/1776310695_iter0_score_0_gp069_sandbox_12_meta.json	2026-04-16
GP-069	project	active	projects/gp069_sandbox_12/history/1776310695_iter1_score_83_gp069_sandbox_12.md	2026-04-16
GP-069	project	active	projects/gp069_sandbox_12/history/1776310695_iter1_score_83_gp069_sandbox_12_dag.json	2026-04-16
GP-069	project	active	projects/gp069_sandbox_12/history/1776310695_iter1_score_83_gp069_sandbox_12_meta.json	2026-04-16
GP-069	project	active	projects/gp069_sandbox_13	2026-04-16
GP-069	project	active	projects/gp069_sandbox_13/history/1776365061_iter0_score_-46_gp069_sandbox_13.md	2026-04-16
GP-069	project	active	projects/gp069_sandbox_13/history/1776365061_iter0_score_-46_gp069_sandbox_13_dag.json	2026-04-16
GP-069	project	active	projects/gp069_sandbox_13/history/1776365061_iter0_score_-46_gp069_sandbox_13_meta.json	2026-04-16
GP-069	project	active	projects/gp069_sandbox_13/history/1776365061_iter1_score_32_gp069_sandbox_13.md	2026-04-16
GP-069	project	active	projects/gp069_sandbox_13/history/1776365061_iter1_score_32_gp069_sandbox_13_dag.json	2026-04-16
GP-069	project	active	projects/gp069_sandbox_13/history/1776365061_iter1_score_32_gp069_sandbox_13_meta.json	2026-04-16
GP-069	rubric	active	rubrics/gp069_sandbox_12.json	2026-04-16
GP-069	rubric	active	rubrics/gp069_sandbox_13.json	2026-04-16
GP-069	seam	active	research_areas/private/seams/engine/mutator/GP-069_champion_nesting_audit_gate_seam.md	2026-04-15
GP-069	seam	active	research_areas/private/seams/engine/mutator/GP-069_nesting_cleared_target_construction_seam.md	2026-04-15
GP-070	seam	active	research_areas/private/seams/apparatus/supervisor/GP-070_meta_supervisor_goal_orchestrator_seam.md	2026-04-16
GP-070	spec	active	research_areas/private/specs/active/apparatus/supervisor/GP-070_meta_supervisor_goal_orchestrator_spec.md	2026-04-16
GP-071	other	active	research_areas/private/drafts/GP-071_visual_spec.md	2026-04-16
GP-071	seam	active	research_areas/private/seams/apparatus/supervisor/GP-071_executive_inbox_seam.md	2026-04-15
GP-071	spec	active	research_areas/private/specs/active/apparatus/supervisor/GP-071_executive_inbox_spec.md	2026-04-15
GP-072	other	active	research_areas/private/goals/gp_072_sandbox_14_path_b	2026-04-16
GP-072	project	active	projects/gp072_sandbox_14	2026-04-16
GP-072	project	active	projects/gp072_sandbox_14/history/1776369716_iter0_score_0_gp072_sandbox_14.md	2026-04-16
GP-072	project	active	projects/gp072_sandbox_14/history/1776369716_iter0_score_0_gp072_sandbox_14_dag.json	2026-04-16
GP-072	project	active	projects/gp072_sandbox_14/history/1776369716_iter0_score_0_gp072_sandbox_14_meta.json	2026-04-16
GP-072	project	active	projects/gp072_sandbox_14/history/1776369716_iter1_score_94_gp072_sandbox_14.md	2026-04-16
GP-072	project	active	projects/gp072_sandbox_14/history/1776369716_iter1_score_94_gp072_sandbox_14_dag.json	2026-04-16
GP-072	project	active	projects/gp072_sandbox_14/history/1776369716_iter1_score_94_gp072_sandbox_14_meta.json	2026-04-16
GP-072	rubric	active	rubrics/gp072_sandbox_14.json	2026-04-16
GP-072	seam	active	research_areas/private/seams/protocol/GP-072_role_separation_sandbox_construction_seam.md	2026-04-17
GP-072	seam	active	research_areas/private/seams/protocol/GP-072_sandbox_14_blind_path_b_pre_registration.md	2026-04-16
GP-072	seam	active	research_areas/private/seams/protocol/GP-072_sandbox_14_debate_seam.md	2026-04-16
GP-072	spec	active	research_areas/private/specs/active/protocol/GP-072_role_separation_sandbox_construction_spec.md	2026-04-20
GP-073	other	active	research_areas/private/run_logs/gp073_sandbox_15	2026-04-16
GP-073	project	active	projects/gp073_sandbox_15	2026-04-16
GP-073	project	active	projects/gp073_sandbox_15/history/1776378380_iter0_score_0_gp073_sandbox_15.md	2026-04-16
GP-073	project	active	projects/gp073_sandbox_15/history/1776378380_iter0_score_0_gp073_sandbox_15_dag.json	2026-04-16
GP-073	project	active	projects/gp073_sandbox_15/history/1776378380_iter0_score_0_gp073_sandbox_15_meta.json	2026-04-16
GP-073	project	active	projects/gp074_manual_oracle_test/history/1776383318_iter0_score_0_gp073_sandbox_15.md	2026-04-16
GP-073	project	active	projects/gp074_manual_oracle_test/history/1776383318_iter0_score_0_gp073_sandbox_15_dag.json	2026-04-16
GP-073	project	active	projects/gp074_manual_oracle_test/history/1776383318_iter0_score_0_gp073_sandbox_15_meta.json	2026-04-16
GP-073	project	active	projects/gp074_manual_oracle_test/history/1776383318_iter1_score_55_gp073_sandbox_15.md	2026-04-16
GP-073	project	active	projects/gp074_manual_oracle_test/history/1776383318_iter1_score_55_gp073_sandbox_15_dag.json	2026-04-16
GP-073	project	active	projects/gp074_manual_oracle_test/history/1776383318_iter1_score_55_gp073_sandbox_15_meta.json	2026-04-16
GP-073	rubric	active	rubrics/gp073_sandbox_15.json	2026-04-16
GP-073	seam	active	research_areas/private/seams/gaming/GP-073_subliminal_learning_reproduction_seam.md	2026-04-16
GP-073	seam	active	research_areas/private/seams/substrates/selkov/GP-073_sandbox_15_pre_registration.md	2026-04-16
GP-074	other	active	research_areas/private/goals/gp_074_component_c_residual_fingerprinting	2026-04-16
GP-074	project	active	projects/gp074_manual_oracle_test	2026-04-17
GP-074	seam	active	research_areas/private/seams/substrates/selkov/GP-074_component_c_residual_fingerprinting_seam.md	2026-04-17
GP-074	seam	active	research_areas/private/seams/substrates/selkov/GP-074_sandbox_15_component_c_pre_registration.md	2026-04-17
GP-074	spec	active	research_areas/private/specs/active/substrates/selkov/GP-074_component_c_residual_fingerprinting_spec.md	2026-04-17
GP-075	other	active	research_areas/private/goals/gp075_rubric_for_unknowns	2026-04-16
GP-075	seam	active	research_areas/private/seams/protocol/GP-075_rubric_for_unknowns_seam.md	2026-04-17
GP-075	spec	active	research_areas/private/specs/active/protocol/GP-075_rubric_for_unknowns_spec.md	2026-04-17
GP-076	seam	active	research_areas/private/seams/protocol/GP-076_predictive_divergence_sweep_seam.md	2026-04-17
GP-076	spec	active	research_areas/private/specs/active/protocol/GP-076_predictive_divergence_sweep_spec.md	2026-04-17
GP-077	project	active	projects/gp077_a002865_01	2026-04-17
GP-077	project	active	projects/gp077_a002865_01/history/1776445707_iter0_score_0_gp077_a002865.md	2026-04-17
GP-077	project	active	projects/gp077_a002865_01/history/1776445707_iter0_score_0_gp077_a002865_dag.json	2026-04-17
GP-077	project	active	projects/gp077_a002865_01/history/1776445707_iter0_score_0_gp077_a002865_meta.json	2026-04-17
GP-077	project	active	projects/gp077_a002865_01/history/1776447643_iter1_score_70_gp077_a002865.md	2026-04-17
GP-077	project	active	projects/gp077_a002865_01/history/1776447643_iter1_score_70_gp077_a002865_dag.json	2026-04-17
GP-077	project	active	projects/gp077_a002865_01/history/1776447643_iter1_score_70_gp077_a002865_meta.json	2026-04-17
GP-077	project	active	projects/gp077_a002865_01/history/1776447643_iter3_score_80_gp077_a002865.md	2026-04-17
GP-077	project	active	projects/gp077_a002865_01/history/1776447643_iter3_score_80_gp077_a002865_dag.json	2026-04-17
GP-077	project	active	projects/gp077_a002865_01/history/1776447643_iter3_score_80_gp077_a002865_meta.json	2026-04-17
GP-077	project	active	projects/gp077_a002865_01/history/1776451301_iter3_score_84_gp077_a002865.md	2026-04-17
GP-077	project	active	projects/gp077_a002865_01/history/1776451301_iter3_score_84_gp077_a002865_dag.json	2026-04-17
GP-077	project	active	projects/gp077_a002865_01/history/1776451301_iter3_score_84_gp077_a002865_meta.json	2026-04-17
GP-077	project	active	projects/gp077_a002865_01/history/1776451301_iter5_score_96_gp077_a002865.md	2026-04-17
GP-077	project	active	projects/gp077_a002865_01/history/1776451301_iter5_score_96_gp077_a002865_dag.json	2026-04-17
GP-077	project	active	projects/gp077_a002865_01/history/1776451301_iter5_score_96_gp077_a002865_meta.json	2026-04-17
GP-077	rubric	active	rubrics/gp077_a002865.json	2026-04-17
GP-077	seam	active	research_areas/private/seams/substrates/erdos/GP-077_oeis_sequence_law_recovery_seam.md	2026-04-17
GP-078	project	active	projects/gp078_cal_sigma_02	2026-04-17
GP-078	project	active	projects/gp078_cal_sigma_02/history/1776468025_iter0_score_0_gp078_cal_sigma_02.md	2026-04-17
GP-078	project	active	projects/gp078_cal_sigma_02/history/1776468025_iter0_score_0_gp078_cal_sigma_02_dag.json	2026-04-17
GP-078	project	active	projects/gp078_cal_sigma_02/history/1776468025_iter0_score_0_gp078_cal_sigma_02_meta.json	2026-04-17
GP-078	project	active	projects/gp078_cal_sigma_02/history/1776468025_iter2_score_55_gp078_cal_sigma_02.md	2026-04-17
GP-078	project	active	projects/gp078_cal_sigma_02/history/1776468025_iter2_score_55_gp078_cal_sigma_02_dag.json	2026-04-17
GP-078	project	active	projects/gp078_cal_sigma_02/history/1776468025_iter2_score_55_gp078_cal_sigma_02_meta.json	2026-04-17
GP-078	project	active	projects/gp078_cal_sigma_02/history/1776468025_iter3_score_56_gp078_cal_sigma_02.md	2026-04-17
GP-078	project	active	projects/gp078_cal_sigma_02/history/1776468025_iter3_score_56_gp078_cal_sigma_02_dag.json	2026-04-17
GP-078	project	active	projects/gp078_cal_sigma_02/history/1776468025_iter3_score_56_gp078_cal_sigma_02_meta.json	2026-04-17
GP-078	project	active	projects/gp078_cal_sigma_02/history/1776468025_iter4_score_83_gp078_cal_sigma_02.md	2026-04-17
GP-078	project	active	projects/gp078_cal_sigma_02/history/1776468025_iter4_score_83_gp078_cal_sigma_02_dag.json	2026-04-17
GP-078	project	active	projects/gp078_cal_sigma_02/history/1776468025_iter4_score_83_gp078_cal_sigma_02_meta.json	2026-04-17
GP-078	project	active	projects/gp078_seq_recovery_01	2026-04-17
GP-078	project	active	projects/gp078_seq_recovery_01/history/1776464561_iter0_score_0_gp078_sequence_01.md	2026-04-17
GP-078	project	active	projects/gp078_seq_recovery_01/history/1776464561_iter0_score_0_gp078_sequence_01_dag.json	2026-04-17
GP-078	project	active	projects/gp078_seq_recovery_01/history/1776464561_iter0_score_0_gp078_sequence_01_meta.json	2026-04-17
GP-078	project	active	projects/gp078_seq_recovery_01/history/1776464561_iter3_score_54_gp078_sequence_01.md	2026-04-17
GP-078	project	active	projects/gp078_seq_recovery_01/history/1776464561_iter3_score_54_gp078_sequence_01_dag.json	2026-04-17
GP-078	project	active	projects/gp078_seq_recovery_01/history/1776464561_iter3_score_54_gp078_sequence_01_meta.json	2026-04-17
GP-078	project	active	projects/gp078_seq_recovery_01/history/1776464561_iter5_score_89_gp078_sequence_01.md	2026-04-17
GP-078	project	active	projects/gp078_seq_recovery_01/history/1776464561_iter5_score_89_gp078_sequence_01_dag.json	2026-04-17
GP-078	project	active	projects/gp078_seq_recovery_01/history/1776464561_iter5_score_89_gp078_sequence_01_meta.json	2026-04-17
GP-078	rubric	active	rubrics/gp078_cal_sigma_02.json	2026-04-17
GP-078	rubric	active	rubrics/gp078_sequence_01.json	2026-04-17
GP-078	seam	active	research_areas/private/seams/engine/grammar/GP-078_component_d_topology_synthesizer_seam.md	2026-04-21
GP-078	spec	active	research_areas/private/specs/active/engine/grammar/GP-078_component_d_topology_synthesizer_spec.md	2026-04-20
GP-079	seam	active	research_areas/private/seams/protocol/GP-079_persona_library_unification_seam.md	2026-04-19
GP-080	postmortem	active	research_areas/private/postmortems/gp080_continuous_model_contract_missing_2026_04_17.md	2026-04-18
GP-080	project	active	projects/gp080_01	2026-04-18
GP-080	project	active	projects/gp080_01/history/1776471380_iter0_score_48_gp080_01.md	2026-04-18
GP-080	project	active	projects/gp080_01/history/1776471380_iter0_score_48_gp080_01_dag.json	2026-04-18
GP-080	project	active	projects/gp080_01/history/1776471380_iter0_score_48_gp080_01_meta.json	2026-04-18
GP-080	project	active	projects/gp080_01/history/1776472249_iter0_score_0_gp080_01.md	2026-04-18
GP-080	project	active	projects/gp080_01/history/1776472249_iter0_score_0_gp080_01_dag.json	2026-04-18
GP-080	project	active	projects/gp080_01/history/1776472249_iter0_score_0_gp080_01_meta.json	2026-04-18
GP-080	project	active	projects/gp080_01/history/1776474921_iter0_score_0_gp080_01.md	2026-04-18
GP-080	project	active	projects/gp080_01/history/1776474921_iter0_score_0_gp080_01_dag.json	2026-04-18
GP-080	project	active	projects/gp080_01/history/1776474921_iter0_score_0_gp080_01_meta.json	2026-04-18
GP-080	project	active	projects/gp080_01/history/1776474921_iter1_score_62_gp080_01.md	2026-04-18
GP-080	project	active	projects/gp080_01/history/1776474921_iter1_score_62_gp080_01_dag.json	2026-04-18
GP-080	project	active	projects/gp080_01/history/1776474921_iter1_score_62_gp080_01_meta.json	2026-04-18
GP-080	project	active	projects/gp080_01/history/1776474921_iter3_score_73_gp080_01.md	2026-04-18
GP-080	project	active	projects/gp080_01/history/1776474921_iter3_score_73_gp080_01_dag.json	2026-04-18
GP-080	project	active	projects/gp080_01/history/1776474921_iter3_score_73_gp080_01_meta.json	2026-04-18
GP-080	project	active	projects/gp080_01/history/1776474921_iter5_score_77_gp080_01.md	2026-04-18
GP-080	project	active	projects/gp080_01/history/1776474921_iter5_score_77_gp080_01_dag.json	2026-04-18
GP-080	project	active	projects/gp080_01/history/1776474921_iter5_score_77_gp080_01_meta.json	2026-04-18
GP-080	project	active	projects/gp080_01/history/1776474921_iter7_score_87_gp080_01.md	2026-04-18
GP-080	project	active	projects/gp080_01/history/1776474921_iter7_score_87_gp080_01_dag.json	2026-04-18
GP-080	project	active	projects/gp080_01/history/1776474921_iter7_score_87_gp080_01_meta.json	2026-04-18
GP-080	project	active	projects/gp080_01/history/1776474921_iter9_score_98_gp080_01.md	2026-04-18
GP-080	project	active	projects/gp080_01/history/1776474921_iter9_score_98_gp080_01_dag.json	2026-04-18
GP-080	project	active	projects/gp080_01/history/1776474921_iter9_score_98_gp080_01_meta.json	2026-04-18
GP-080	project	active	projects/gp080_02	2026-04-18
GP-080	project	active	projects/gp080_02/history/1776513540_iter0_score_0_gp080_02.md	2026-04-18
GP-080	project	active	projects/gp080_02/history/1776513540_iter0_score_0_gp080_02_dag.json	2026-04-18
GP-080	project	active	projects/gp080_02/history/1776513540_iter0_score_0_gp080_02_meta.json	2026-04-18
GP-080	project	active	projects/gp080_02/history/1776513540_iter2_score_73_gp080_02.md	2026-04-18
GP-080	project	active	projects/gp080_02/history/1776513540_iter2_score_73_gp080_02_dag.json	2026-04-18
GP-080	project	active	projects/gp080_02/history/1776513540_iter2_score_73_gp080_02_meta.json	2026-04-18
GP-080	project	active	projects/gp080_02/history/1776513540_iter4_score_94_gp080_02.md	2026-04-18
GP-080	project	active	projects/gp080_02/history/1776513540_iter4_score_94_gp080_02_dag.json	2026-04-18
GP-080	project	active	projects/gp080_02/history/1776513540_iter4_score_94_gp080_02_meta.json	2026-04-18
GP-080	project	active	projects/gp080_03	2026-04-18
GP-080	rubric	active	rubrics/gp080_01.json	2026-04-18
GP-080	rubric	active	rubrics/gp080_02.json	2026-04-18
GP-080	rubric	active	rubrics/gp080_03.json	2026-04-18
GP-080	seam	active	research_areas/private/seams/substrates/tacrolimus/GP-080_tacrolimus_pk_seam.md	2026-04-18
GP-081	project	active	projects/gp081_01	2026-04-18
GP-081	rubric	active	rubrics/gp081_01.json	2026-04-18
GP-081	seam	active	research_areas/private/seams/engine/GP-081_lean_formal_bridge_seam.md	2026-04-22
GP-082	seam	active	research_areas/private/seams/mission/GP-082_substrate_scope_boundary_seam.md	2026-04-18
GP-083	seam	active	research_areas/private/seams/mission/GP-083_inference_type_boundary_seam.md	2026-04-18
GP-083	spec	active	research_areas/private/specs/active/mission/GP-083_inference_type_boundary_spec.md	2026-04-18
GP-084	seam	active	research_areas/private/seams/substrates/planck/GP-084_crucial_experiment_pre_registration.md	2026-04-18
GP-085	seam	active	research_areas/private/seams/mission/GP-085_grammar_ceiling_hypothesis_seam.md	2026-04-18
GP-085	spec	active	research_areas/private/specs/active/mission/GP-085_grammar_ceiling_hypothesis_spec.md	2026-04-18
GP-086	seam	active	research_areas/private/seams/apparatus/cage/GP-086_cage_kernel_hardening_seam.md	2026-04-18
GP-086	spec	active	research_areas/private/specs/active/apparatus/cage/GP-086_cage_kernel_hardening_spec.md	2026-04-18
GP-087	seam	active	research_areas/private/seams/engine/grammar/GP-087_residual_driven_primitive_generation_seam.md	2026-04-18
GP-088	project	active	projects/gp088_calibration_a01	2026-04-22
GP-088	project	active	projects/gp088_calibration_a01/gp088_calibration_a01.lean	2026-04-21
GP-088	project	active	projects/gp088_calibration_a01/history/1776736016_iter0_score_0_gp088_calibration_a01.md	2026-04-21
GP-088	project	active	projects/gp088_calibration_a01/history/1776736016_iter0_score_0_gp088_calibration_a01_dag.json	2026-04-21
GP-088	project	active	projects/gp088_calibration_a01/history/1776736016_iter0_score_0_gp088_calibration_a01_meta.json	2026-04-21
GP-088	project	active	projects/gp088_oeis_a000607	2026-04-21
GP-088	project	active	projects/gp088_oeis_a000607/gp088_oeis_a000607.lean	2026-04-21
GP-088	project	active	projects/gp088_oeis_a000607/history/1776743458_iter0_score_0_gp088_oeis_a000607.md	2026-04-21
GP-088	project	active	projects/gp088_oeis_a000607/history/1776743458_iter0_score_0_gp088_oeis_a000607_dag.json	2026-04-21
GP-088	project	active	projects/gp088_oeis_a000607/history/1776743458_iter0_score_0_gp088_oeis_a000607_meta.json	2026-04-21
GP-088	project	active	projects/gp088_oeis_a002858	2026-04-23
GP-088	project	active	projects/gp088_oeis_a002858/gp088_oeis_a002858.lean	2026-04-22
GP-088	project	active	projects/gp088_oeis_a002858/history/1776775415_iter0_score_0_gp088_oeis_a002858.md	2026-04-21
GP-088	project	active	projects/gp088_oeis_a002858/history/1776775415_iter0_score_0_gp088_oeis_a002858_dag.json	2026-04-21
GP-088	project	active	projects/gp088_oeis_a002858/history/1776775415_iter0_score_0_gp088_oeis_a002858_meta.json	2026-04-21
GP-088	project	active	projects/gp118_persona_enthusiastic/gp088_calibration_a01.lean	2026-04-22
GP-088	project	active	projects/gp118_persona_neutral/gp088_calibration_a01.lean	2026-04-22
GP-088	project	active	projects/gp118_persona_skeptical/gp088_calibration_a01.lean	2026-04-22
GP-088	rubric	active	rubrics/gp088_calibration_a01.json	2026-04-20
GP-088	rubric	active	rubrics/gp088_hardy_ramanujan_01.json	2026-04-20
GP-088	rubric	active	rubrics/gp088_oeis_a000607.json	2026-04-21
GP-088	rubric	active	rubrics/gp088_oeis_a002858.json	2026-04-21
GP-088	seam	active	research_areas/private/seams/apparatus/instrumentation/GP-088_ansatz_to_prover_seam.md	2026-04-18
